time,wavelength,flux,flux_err
59046.44000,4.3,1.041927,0.0100
59046.44000,4.4,1.056164,0.0100
59046.44000,4.5,1.044967,0.0100
59046.44000,4.6,1.036332,0.0100
59046.44000,4.7,1.034981,0.0100
59046.44000,4.8,1.033246,0.0100
59046.44000,4.9,1.048619,0.0100
59046.44000,5.0,1.030539,0.0100
59046.44000,5.1,1.037265,0.0100
59046.44000,5.2,1.037324,0.0100
59046.44000,5.3,1.031795,0.0100
59046.44000,5.4,1.023088,0.0100
59046.44000,5.5,1.040042,0.0100
59046.44000,5.6,1.036202,0.0100
59046.44000,5.7,1.041815,0.0100
59046.44000,5.8,1.031476,0.0100
59046.44000,5.9,1.049021,0.0100
59046.44000,6.0,1.028045,0.0100
59046.44000,6.1,1.053933,0.0100
59046.44000,6.2,1.019336,0.0100
59046.44000,6.3,1.041160,0.0100
59046.44000,6.4,1.041567,0.0100
59046.44000,6.5,1.028857,0.0100
59046.44000,6.6,1.041056,0.0100
59046.44000,6.7,1.049608,0.0100
59046.44000,6.8,1.014644,0.0100
59046.44000,6.9,1.041840,0.0100
59046.44000,7.0,1.011880,0.0100
59046.44000,7.1,1.027156,0.0100
59046.44000,7.2,1.053104,0.0100
59046.44000,7.3,1.030995,0.0100
59046.44000,7.4,1.025074,0.0100
59046.44000,7.5,1.034833,0.0100
59046.44000,7.6,1.057492,0.0100
59046.44000,7.7,1.018496,0.0100
59046.44000,7.8,1.026299,0.0100
59046.44000,7.9,1.051787,0.0100
59046.44000,8.0,1.055389,0.0100
59046.44000,8.1,1.035778,0.0100
59046.44000,8.2,1.024422,0.0100
59046.44000,8.3,1.057771,0.0100
59046.44000,8.4,1.052757,0.0100
59046.44000,8.5,1.043602,0.0100
59046.44000,8.6,1.028688,0.0100
59046.44000,8.7,1.036322,0.0100
59046.44000,8.8,1.035209,0.0100
59046.44000,8.9,1.040121,0.0100
59046.44000,9.0,1.051322,0.0100
59046.44000,9.1,1.045607,0.0100
59046.44000,9.2,1.026039,0.0100
59046.44000,9.3,1.050577,0.0100
59046.44000,9.4,1.039944,0.0100
59046.44000,9.5,1.043683,0.0100
59046.44000,9.6,1.051478,0.0100
59046.44000,9.7,1.025697,0.0100
59046.44000,9.8,1.036454,0.0100
59046.44000,9.9,1.031498,0.0100
59046.44000,10.0,1.021134,0.0100
59046.48000,0.5,1.016000,0.0100
59046.48000,0.6,1.037649,0.0100
59046.48000,0.7,0.994133,0.0100
59046.48000,0.8,1.012211,0.0100
59046.48000,0.9,1.018939,0.0100
59046.48000,1.0,1.013764,0.0100
59046.48000,1.1,1.011402,0.0100
59046.48000,1.2,0.999541,0.0100
59046.48000,1.3,1.014861,0.0100
59046.48000,1.4,1.004966,0.0100
59046.48000,1.5,0.990634,0.0100
59046.48000,1.6,1.024479,0.0100
59046.48000,1.7,1.022117,0.0100
59046.48000,1.8,1.013050,0.0100
59046.48000,1.9,1.014824,0.0100
59046.48000,2.0,1.023277,0.0100
59046.48000,2.1,1.014777,0.0100
59046.48000,2.2,1.021573,0.0100
59046.48000,2.3,1.009559,0.0100
59046.48000,2.4,1.025653,0.0100
59046.48000,2.5,1.015741,0.0100
59046.48000,2.6,1.014474,0.0100
59046.48000,2.7,0.999833,0.0100
59046.48000,2.8,1.015403,0.0100
59046.48000,2.9,1.004214,0.0100
59046.48000,3.0,1.006150,0.0100
59046.48000,3.1,1.004380,0.0100
59046.48000,3.2,1.001871,0.0100
59046.48000,3.3,1.033781,0.0100
59046.48000,3.4,1.025847,0.0100
59046.48000,3.5,1.031737,0.0100
59046.48000,3.6,1.000304,0.0100
59046.48000,3.7,1.013246,0.0100
59046.48000,3.8,0.999598,0.0100
59046.48000,3.9,1.005576,0.0100
59046.48000,4.0,1.003352,0.0100
59046.48000,4.1,1.024929,0.0100
59046.48000,4.2,1.008571,0.0100
59046.48000,4.3,1.023217,0.0100
59046.48000,4.4,1.018575,0.0100
59046.48000,4.5,1.035570,0.0100
59046.48000,4.6,0.997739,0.0100
59046.48000,4.7,1.025126,0.0100
59046.48000,4.8,1.023998,0.0100
59046.48000,4.9,1.002800,0.0100
59046.48000,5.0,1.022605,0.0100
59046.48000,5.1,1.015895,0.0100
59046.48000,5.2,1.010259,0.0100
59046.48000,5.3,1.004294,0.0100
59046.48000,5.4,1.005342,0.0100
59046.48000,5.5,1.033031,0.0100
59046.48000,5.6,1.012540,0.0100
59046.48000,5.7,1.020355,0.0100
59046.48000,5.8,1.004624,0.0100
59046.48000,5.9,1.004735,0.0100
59046.48000,6.0,1.023353,0.0100
59046.48000,6.1,0.999038,0.0100
59046.48000,6.2,1.008381,0.0100
59046.48000,6.3,1.012874,0.0100
59046.48000,6.4,1.013647,0.0100
59046.48000,6.5,1.010742,0.0100
59046.48000,6.6,1.016492,0.0100
59046.48000,6.7,1.019462,0.0100
59046.48000,6.8,1.019880,0.0100
59046.48000,6.9,1.002675,0.0100
59046.48000,7.0,1.009692,0.0100
59046.48000,7.1,1.024481,0.0100
59046.48000,7.2,1.021480,0.0100
59046.48000,7.3,0.998805,0.0100
59046.48000,7.4,1.016048,0.0100
59046.48000,7.5,0.992751,0.0100
59046.48000,7.6,1.013003,0.0100
59046.48000,7.7,1.031511,0.0100
59046.48000,7.8,1.003054,0.0100
59046.48000,7.9,1.004190,0.0100
59046.48000,8.0,1.020174,0.0100
59046.48000,8.1,0.997105,0.0100
59046.48000,8.2,1.006206,0.0100
59046.48000,8.3,1.018498,0.0100
59046.48000,8.4,1.006190,0.0100
59046.48000,8.5,1.010174,0.0100
59046.48000,8.6,1.019975,0.0100
59046.48000,8.7,1.016749,0.0100
59046.48000,8.8,1.015202,0.0100
59046.48000,8.9,1.009142,0.0100
59046.48000,9.0,1.016234,0.0100
59046.48000,9.1,1.011296,0.0100
59046.48000,9.2,1.017111,0.0100
59046.48000,9.3,1.007564,0.0100
59046.48000,9.4,1.010708,0.0100
59046.48000,9.5,1.002634,0.0100
59046.48000,9.6,1.012183,0.0100
59046.48000,9.7,1.004423,0.0100
59046.48000,9.8,1.001393,0.0100
59046.48000,9.9,1.015120,0.0100
59046.48000,10.0,1.014661,0.0100
59046.52000,0.5,0.995295,0.0100
59046.52000,0.6,0.983155,0.0100
59046.52000,0.7,0.991547,0.0100
59046.52000,0.8,0.992975,0.0100
59046.52000,0.9,0.991914,0.0100
59046.52000,1.0,0.979210,0.0100
59046.52000,1.1,0.988960,0.0100
59046.52000,1.2,0.991108,0.0100
59046.52000,1.3,0.987538,0.0100
59046.52000,1.4,0.966602,0.0100
59046.52000,1.5,0.989072,0.0100
59046.52000,1.6,1.009592,0.0100
59046.52000,1.7,0.983866,0.0100
59046.52000,1.8,0.980186,0.0100
59046.52000,1.9,0.991200,0.0100
59046.52000,2.0,0.990590,0.0100
59046.52000,2.1,0.999394,0.0100
59046.52000,2.2,0.974888,0.0100
59046.52000,2.3,0.994780,0.0100
59046.52000,2.4,0.993371,0.0100
59046.52000,2.5,0.986045,0.0100
59046.52000,2.6,0.990854,0.0100
59046.52000,2.7,0.997761,0.0100
59046.52000,2.8,0.996190,0.0100
59046.52000,2.9,0.976036,0.0100
59046.52000,3.0,0.995668,0.0100
59046.52000,3.1,0.986820,0.0100
59046.52000,3.2,0.988195,0.0100
59046.52000,3.3,0.988199,0.0100
59046.52000,3.4,0.985964,0.0100
59046.52000,3.5,0.999384,0.0100
59046.52000,3.6,0.986629,0.0100
59046.52000,3.7,0.976271,0.0100
59046.52000,3.8,0.983531,0.0100
59046.52000,3.9,0.989254,0.0100
59046.52000,4.0,0.999759,0.0100
59046.52000,4.1,0.993498,0.0100
59046.52000,4.2,0.978961,0.0100
59046.52000,4.3,1.012319,0.0100
59046.52000,4.4,0.990114,0.0100
59046.52000,4.5,1.000221,0.0100
59046.52000,4.6,0.985950,0.0100
59046.52000,4.7,0.992800,0.0100
59046.52000,4.8,0.995861,0.0100
59046.52000,4.9,0.999649,0.0100
59046.52000,5.0,0.998040,0.0100
59046.52000,5.1,0.996189,0.0100
59046.52000,5.2,0.984316,0.0100
59046.52000,5.3,0.981749,0.0100
59046.52000,5.4,0.990793,0.0100
59046.52000,5.5,0.996798,0.0100
59046.52000,5.6,0.985239,0.0100
59046.52000,5.7,0.998118,0.0100
59046.52000,5.8,1.001993,0.0100
59046.52000,5.9,0.978303,0.0100
59046.52000,6.0,0.979097,0.0100
59046.52000,6.1,0.986063,0.0100
59046.52000,6.2,0.990543,0.0100
59046.52000,6.3,0.982221,0.0100
59046.52000,6.4,1.000989,0.0100
59046.52000,6.5,0.991707,0.0100
59046.52000,6.6,0.987861,0.0100
59046.52000,6.7,0.973108,0.0100
59046.52000,6.8,0.974309,0.0100
59046.52000,6.9,0.990277,0.0100
59046.52000,7.0,0.966141,0.0100
59046.52000,7.1,0.997593,0.0100
59046.52000,7.2,0.985885,0.0100
59046.52000,7.3,1.019898,0.0100
59046.52000,7.4,1.010546,0.0100
59046.52000,7.5,0.985652,0.0100
59046.52000,7.6,0.986403,0.0100
59046.52000,7.7,0.997422,0.0100
59046.52000,7.8,1.004498,0.0100
59046.52000,7.9,0.971086,0.0100
59046.52000,8.0,0.969603,0.0100
59046.52000,8.1,0.981246,0.0100
59046.52000,8.2,0.993294,0.0100
59046.52000,8.3,0.992435,0.0100
59046.52000,8.4,0.998164,0.0100
59046.52000,8.5,0.975470,0.0100
59046.52000,8.6,0.964305,0.0100
59046.52000,8.7,0.996047,0.0100
59046.52000,8.8,0.979185,0.0100
59046.52000,8.9,0.967282,0.0100
59046.52000,9.0,0.988917,0.0100
59046.52000,9.1,0.995398,0.0100
59046.52000,9.2,0.986246,0.0100
59046.52000,9.3,0.982888,0.0100
59046.52000,9.4,0.985873,0.0100
59046.52000,9.5,0.983761,0.0100
59046.52000,9.6,0.973986,0.0100
59046.52000,9.7,0.980320,0.0100
59046.52000,9.8,0.992679,0.0100
59046.52000,9.9,0.990683,0.0100
59046.52000,10.0,0.989147,0.0100
59046.56000,0.5,0.953236,0.0100
59046.56000,0.6,0.961373,0.0100
59046.56000,0.7,0.941417,0.0100
59046.56000,0.8,0.964972,0.0100
59046.56000,0.9,0.977476,0.0100
59046.56000,1.0,0.948446,0.0100
59046.56000,1.1,0.957328,0.0100
59046.56000,1.2,0.966479,0.0100
59046.56000,1.3,0.975716,0.0100
59046.56000,1.4,0.958705,0.0100
59046.56000,1.5,0.956265,0.0100
59046.56000,1.6,0.943498,0.0100
59046.56000,1.7,0.964222,0.0100
59046.56000,1.8,0.983608,0.0100
59046.56000,1.9,0.965961,0.0100
59046.56000,2.0,0.962965,0.0100
59046.56000,2.1,0.966408,0.0100
59046.56000,2.2,0.963077,0.0100
59046.56000,2.3,0.955057,0.0100
59046.56000,2.4,0.971420,0.0100
59046.56000,2.5,0.965445,0.0100
59046.56000,2.6,0.963364,0.0100
59046.56000,2.7,0.953434,0.0100
59046.56000,2.8,0.976223,0.0100
59046.56000,2.9,0.969835,0.0100
59046.56000,3.0,0.957658,0.0100
59046.56000,3.1,0.973206,0.0100
59046.56000,3.2,0.958212,0.0100
59046.56000,3.3,0.955368,0.0100
59046.56000,3.4,0.955591,0.0100
59046.56000,3.5,0.945477,0.0100
59046.56000,3.6,0.967903,0.0100
59046.56000,3.7,0.944876,0.0100
59046.56000,3.8,0.950903,0.0100
59046.56000,3.9,0.942432,0.0100
59046.56000,4.0,0.962327,0.0100
59046.56000,4.1,0.961684,0.0100
59046.56000,4.2,0.959921,0.0100
59046.56000,4.3,0.952762,0.0100
59046.56000,4.4,0.951465,0.0100
59046.56000,4.5,0.967831,0.0100
59046.56000,4.6,0.957682,0.0100
59046.56000,4.7,0.966351,0.0100
59046.56000,4.8,0.954335,0.0100
59046.56000,4.9,0.964998,0.0100
59046.56000,5.0,0.976220,0.0100
59046.56000,5.1,0.969049,0.0100
59046.56000,5.2,0.959063,0.0100
59046.56000,5.3,0.965760,0.0100
59046.56000,5.4,0.960781,0.0100
59046.56000,5.5,0.963266,0.0100
59046.56000,5.6,0.959931,0.0100
59046.56000,5.7,0.961544,0.0100
59046.56000,5.8,0.965308,0.0100
59046.56000,5.9,0.953254,0.0100
59046.56000,6.0,0.953029,0.0100
59046.56000,6.1,0.949302,0.0100
59046.56000,6.2,0.947185,0.0100
59046.56000,6.3,0.951015,0.0100
59046.56000,6.4,0.964782,0.0100
59046.56000,6.5,0.954260,0.0100
59046.56000,6.6,0.968324,0.0100
59046.56000,6.7,0.963535,0.0100
59046.56000,6.8,0.943503,0.0100
59046.56000,6.9,0.969737,0.0100
59046.56000,7.0,0.971296,0.0100
59046.56000,7.1,0.953249,0.0100
59046.56000,7.2,0.967389,0.0100
59046.56000,7.3,0.954623,0.0100
59046.56000,7.4,0.964164,0.0100
59046.56000,7.5,0.950543,0.0100
59046.56000,7.6,0.945256,0.0100
59046.56000,7.7,0.959359,0.0100
59046.56000,7.8,0.961950,0.0100
59046.56000,7.9,0.959211,0.0100
59046.56000,8.0,0.951347,0.0100
59046.56000,8.1,0.959189,0.0100
59046.56000,8.2,0.965880,0.0100
59046.56000,8.3,0.962739,0.0100
59046.56000,8.4,0.965013,0.0100
59046.56000,8.5,0.956486,0.0100
59046.56000,8.6,0.974905,0.0100
59046.56000,8.7,0.951426,0.0100
59046.56000,8.8,0.968063,0.0100
59046.56000,8.9,0.975006,0.0100
59046.56000,9.0,0.967997,0.0100
59046.56000,9.1,0.961162,0.0100
59046.56000,9.2,0.957905,0.0100
59046.56000,9.3,0.973548,0.0100
59046.56000,9.4,0.948958,0.0100
59046.56000,9.5,0.953486,0.0100
59046.56000,9.6,0.959212,0.0100
59046.56000,9.7,0.975564,0.0100
59046.56000,9.8,0.966985,0.0100
59046.56000,9.9,0.953507,0.0100
59046.56000,10.0,0.960084,0.0100
59046.60000,0.5,0.935078,0.0100
59046.60000,0.6,0.934124,0.0100
59046.60000,0.7,0.951010,0.0100
59046.60000,0.8,0.927504,0.0100
59046.60000,0.9,0.957309,0.0100
59046.60000,1.0,0.949504,0.0100
59046.60000,1.1,0.952130,0.0100
59046.60000,1.2,0.936592,0.0100
59046.60000,1.3,0.939722,0.0100
59046.60000,1.4,0.926890,0.0100
59046.60000,1.5,0.935975,0.0100
59046.60000,1.6,0.946158,0.0100
59046.60000,1.7,0.954182,0.0100
59046.60000,1.8,0.930150,0.0100
59046.60000,1.9,0.937566,0.0100
59046.60000,2.0,0.939708,0.0100
59046.60000,2.1,0.927264,0.0100
59046.60000,2.2,0.947135,0.0100
59046.60000,2.3,0.933982,0.0100
59046.60000,2.4,0.939268,0.0100
59046.60000,2.5,0.936702,0.0100
59046.60000,2.6,0.933328,0.0100
59046.60000,2.7,0.941151,0.0100
59046.60000,2.8,0.939065,0.0100
59046.60000,2.9,0.937503,0.0100
59046.60000,3.0,0.933937,0.0100
59046.60000,3.1,0.944417,0.0100
59046.60000,3.2,0.957758,0.0100
59046.60000,3.3,0.942620,0.0100
59046.60000,3.4,0.951183,0.0100
59046.60000,3.5,0.927319,0.0100
59046.60000,3.6,0.942799,0.0100
59046.60000,3.7,0.930248,0.0100
59046.60000,3.8,0.926452,0.0100
59046.60000,3.9,0.933828,0.0100
59046.60000,4.0,0.953140,0.0100
59046.60000,4.1,0.950722,0.0100
59046.60000,4.2,0.943652,0.0100
59046.60000,4.3,0.925894,0.0100
59046.60000,4.4,0.939259,0.0100
59046.60000,4.5,0.944238,0.0100
59046.60000,4.6,0.942977,0.0100
59046.60000,4.7,0.922784,0.0100
59046.60000,4.8,0.932318,0.0100
59046.60000,4.9,0.940581,0.0100
59046.60000,5.0,0.946584,0.0100
59046.60000,5.1,0.919260,0.0100
59046.60000,5.2,0.939600,0.0100
59046.60000,5.3,0.942652,0.0100
59046.60000,5.4,0.949718,0.0100
59046.60000,5.5,0.948150,0.0100
59046.60000,5.6,0.947047,0.0100
59046.60000,5.7,0.933222,0.0100
59046.60000,5.8,0.922141,0.0100
59046.60000,5.9,0.937291,0.0100
59046.60000,6.0,0.951238,0.0100
59046.60000,6.1,0.955156,0.0100
59046.60000,6.2,0.948327,0.0100
59046.60000,6.3,0.945515,0.0100
59046.60000,6.4,0.945018,0.0100
59046.60000,6.5,0.935660,0.0100
59046.60000,6.6,0.939921,0.0100
59046.60000,6.7,0.957912,0.0100
59046.60000,6.8,0.931796,0.0100
59046.60000,6.9,0.957369,0.0100
59046.60000,7.0,0.938001,0.0100
59046.60000,7.1,0.954476,0.0100
59046.60000,7.2,0.927153,0.0100
59046.60000,7.3,0.947081,0.0100
59046.60000,7.4,0.933854,0.0100
59046.60000,7.5,0.927069,0.0100
59046.60000,7.6,0.943407,0.0100
59046.60000,7.7,0.951316,0.0100
59046.60000,7.8,0.932772,0.0100
59046.60000,7.9,0.926231,0.0100
59046.60000,8.0,0.940303,0.0100
59046.60000,8.1,0.940347,0.0100
59046.60000,8.2,0.946705,0.0100
59046.60000,8.3,0.950717,0.0100
59046.60000,8.4,0.940627,0.0100
59046.60000,8.5,0.959777,0.0100
59046.60000,8.6,0.943464,0.0100
59046.60000,8.7,0.937757,0.0100
59046.60000,8.8,0.925106,0.0100
59046.60000,8.9,0.938595,0.0100
59046.60000,9.0,0.937858,0.0100
59046.60000,9.1,0.950825,0.0100
59046.60000,9.2,0.945846,0.0100
59046.60000,9.3,0.929428,0.0100
59046.60000,9.4,0.942944,0.0100
59046.60000,9.5,0.947937,0.0100
59046.60000,9.6,0.956502,0.0100
59046.60000,9.7,0.950097,0.0100
59046.60000,9.8,0.948830,0.0100
59046.60000,9.9,0.941822,0.0100
59046.60000,10.0,0.945105,0.0100
59046.64000,0.5,0.935444,0.0100
59046.64000,0.6,0.909621,0.0100
59046.64000,0.7,0.919454,0.0100
59046.64000,0.8,0.915223,0.0100
59046.64000,0.9,0.926740,0.0100
59046.64000,1.0,0.935251,0.0100
59046.64000,1.1,0.916979,0.0100
59046.64000,1.2,0.899046,0.0100
59046.64000,1.3,0.918826,0.0100
59046.64000,1.4,0.932083,0.0100
59046.64000,1.5,0.928325,0.0100
59046.64000,1.6,0.927231,0.0100
59046.64000,1.7,0.920149,0.0100
59046.64000,1.8,0.910158,0.0100
59046.64000,1.9,0.928102,0.0100
59046.64000,2.0,0.914606,0.0100
59046.64000,2.1,0.944790,0.0100
59046.64000,2.2,0.928654,0.0100
59046.64000,2.3,0.917142,0.0100
59046.64000,2.4,0.916835,0.0100
59046.64000,2.5,0.922019,0.0100
59046.64000,2.6,0.920554,0.0100
59046.64000,2.7,0.934117,0.0100
59046.64000,2.8,0.924813,0.0100
59046.64000,2.9,0.915632,0.0100
59046.64000,3.0,0.941853,0.0100
59046.64000,3.1,0.923442,0.0100
59046.64000,3.2,0.930637,0.0100
59046.64000,3.3,0.916866,0.0100
59046.64000,3.4,0.926580,0.0100
59046.64000,3.5,0.926060,0.0100
59046.64000,3.6,0.904052,0.0100
59046.64000,3.7,0.943101,0.0100
59046.64000,3.8,0.935855,0.0100
59046.64000,3.9,0.918977,0.0100
59046.64000,4.0,0.911926,0.0100
59046.64000,4.1,0.926424,0.0100
59046.64000,4.2,0.923816,0.0100
59046.64000,4.3,0.926505,0.0100
59046.64000,4.4,0.924864,0.0100
59046.64000,4.5,0.928011,0.0100
59046.64000,4.6,0.937422,0.0100
59046.64000,4.7,0.928630,0.0100
59046.64000,4.8,0.912452,0.0100
59046.64000,4.9,0.936574,0.0100
59046.64000,5.0,0.939355,0.0100
59046.64000,5.1,0.954469,0.0100
59046.64000,5.2,0.911714,0.0100
59046.64000,5.3,0.925377,0.0100
59046.64000,5.4,0.902128,0.0100
59046.64000,5.5,0.928480,0.0100
59046.64000,5.6,0.917467,0.0100
59046.64000,5.7,0.942183,0.0100
59046.64000,5.8,0.915203,0.0100
59046.64000,5.9,0.906057,0.0100
59046.64000,6.0,0.918236,0.0100
59046.64000,6.1,0.903194,0.0100
59046.64000,6.2,0.930460,0.0100
59046.64000,6.3,0.902298,0.0100
59046.64000,6.4,0.923233,0.0100
59046.64000,6.5,0.902171,0.0100
59046.64000,6.6,0.919746,0.0100
59046.64000,6.7,0.939382,0.0100
59046.64000,6.8,0.926555,0.0100
59046.64000,6.9,0.914314,0.0100
59046.64000,7.0,0.922637,0.0100
59046.64000,7.1,0.923129,0.0100
59046.64000,7.2,0.927675,0.0100
59046.64000,7.3,0.909280,0.0100
59046.64000,7.4,0.928874,0.0100
59046.64000,7.5,0.895905,0.0100
59046.64000,7.6,0.916650,0.0100
59046.64000,7.7,0.918066,0.0100
59046.64000,7.8,0.929282,0.0100
59046.64000,7.9,0.923175,0.0100
59046.64000,8.0,0.908893,0.0100
59046.64000,8.1,0.913099,0.0100
59046.64000,8.2,0.924935,0.0100
59046.64000,8.3,0.922158,0.0100
59046.64000,8.4,0.917157,0.0100
59046.64000,8.5,0.918140,0.0100
59046.64000,8.6,0.929910,0.0100
59046.64000,8.7,0.917772,0.0100
59046.64000,8.8,0.922068,0.0100
59046.64000,8.9,0.944648,0.0100
59046.64000,9.0,0.908712,0.0100
59046.64000,9.1,0.904430,0.0100
59046.64000,9.2,0.930785,0.0100
59046.64000,9.3,0.916162,0.0100
59046.64000,9.4,0.919766,0.0100
59046.64000,9.5,0.915137,0.0100
59046.64000,9.6,0.920351,0.0100
59046.64000,9.7,0.938934,0.0100
59046.64000,9.8,0.930970,0.0100
59046.64000,9.9,0.931571,0.0100
59046.64000,10.0,0.908786,0.0100
59046.68000,0.5,0.898006,0.0100
59046.68000,0.6,0.881127,0.0100
59046.68000,0.7,0.901423,0.0100
59046.68000,0.8,0.919084,0.0100
59046.68000,0.9,0.914687,0.0100
59046.68000,1.0,0.907302,0.0100
59046.68000,1.1,0.909294,0.0100
59046.68000,1.2,0.902628,0.0100
59046.68000,1.3,0.911565,0.0100
59046.68000,1.4,0.917176,0.0100
59046.68000,1.5,0.893358,0.0100
59046.68000,1.6,0.912514,0.0100
59046.68000,1.7,0.918842,0.0100
59046.68000,1.8,0.905366,0.0100
59046.68000,1.9,0.916524,0.0100
59046.68000,2.0,0.937664,0.0100
59046.68000,2.1,0.908474,0.0100
59046.68000,2.2,0.913450,0.0100
59046.68000,2.3,0.902137,0.0100
59046.68000,2.4,0.911330,0.0100
59046.68000,2.5,0.914120,0.0100
59046.68000,2.6,0.911466,0.0100
59046.68000,2.7,0.899320,0.0100
59046.68000,2.8,0.911581,0.0100
59046.68000,2.9,0.924139,0.0100
59046.68000,3.0,0.914004,0.0100
59046.68000,3.1,0.919137,0.0100
59046.68000,3.2,0.907147,0.0100
59046.68000,3.3,0.917016,0.0100
59046.68000,3.4,0.912310,0.0100
59046.68000,3.5,0.900008,0.0100
59046.68000,3.6,0.912703,0.0100
59046.68000,3.7,0.899600,0.0100
59046.68000,3.8,0.903188,0.0100
59046.68000,3.9,0.911411,0.0100
59046.68000,4.0,0.912490,0.0100
59046.68000,4.1,0.897625,0.0100
59046.68000,4.2,0.920057,0.0100
59046.68000,4.3,0.915237,0.0100
59046.68000,4.4,0.902470,0.0100
59046.68000,4.5,0.894141,0.0100
59046.68000,4.6,0.908068,0.0100
59046.68000,4.7,0.905058,0.0100
59046.68000,4.8,0.910649,0.0100
59046.68000,4.9,0.905886,0.0100
59046.68000,5.0,0.889443,0.0100
59046.68000,5.1,0.905634,0.0100
59046.68000,5.2,0.906461,0.0100
59046.68000,5.3,0.915854,0.0100
59046.68000,5.4,0.902535,0.0100
59046.68000,5.5,0.926304,0.0100
59046.68000,5.6,0.890401,0.0100
59046.68000,5.7,0.922629,0.0100
59046.68000,5.8,0.907274,0.0100
59046.68000,5.9,0.918113,0.0100
59046.68000,6.0,0.910315,0.0100
59046.68000,6.1,0.920913,0.0100
59046.68000,6.2,0.905644,0.0100
59046.68000,6.3,0.898531,0.0100
59046.68000,6.4,0.923722,0.0100
59046.68000,6.5,0.908382,0.0100
59046.68000,6.6,0.911733,0.0100
59046.68000,6.7,0.921865,0.0100
59046.68000,6.8,0.899198,0.0100
59046.68000,6.9,0.915472,0.0100
59046.68000,7.0,0.903618,0.0100
59046.68000,7.1,0.908196,0.0100
59046.68000,7.2,0.910240,0.0100
59046.68000,7.3,0.894515,0.0100
59046.68000,7.4,0.901729,0.0100
59046.68000,7.5,0.923028,0.0100
59046.68000,7.6,0.918379,0.0100
59046.68000,7.7,0.908891,0.0100
59046.68000,7.8,0.911949,0.0100
59046.68000,7.9,0.906575,0.0100
59046.68000,8.0,0.923083,0.0100
59046.68000,8.1,0.907514,0.0100
59046.68000,8.2,0.911836,0.0100
59046.68000,8.3,0.920978,0.0100
59046.68000,8.4,0.901744,0.0100
59046.68000,8.5,0.925105,0.0100
59046.68000,8.6,0.894213,0.0100
59046.68000,8.7,0.925814,0.0100
59046.68000,8.8,0.905791,0.0100
59046.68000,8.9,0.907090,0.0100
59046.68000,9.0,0.890617,0.0100
59046.68000,9.1,0.904969,0.0100
59046.68000,9.2,0.899119,0.0100
59046.68000,9.3,0.903441,0.0100
59046.68000,9.4,0.908144,0.0100
59046.68000,9.5,0.919095,0.0100
59046.68000,9.6,0.911593,0.0100
59046.68000,9.7,0.912594,0.0100
59046.68000,9.8,0.898562,0.0100
59046.68000,9.9,0.900710,0.0100
59046.68000,10.0,0.927505,0.0100
59046.72000,0.5,0.894419,0.0100
59046.72000,0.6,0.918333,0.0100
59046.72000,0.7,0.899341,0.0100
59046.72000,0.8,0.901794,0.0100
59046.72000,0.9,0.912475,0.0100
59046.72000,1.0,0.914490,0.0100
59046.72000,1.1,0.900663,0.0100
59046.72000,1.2,0.897889,0.0100
59046.72000,1.3,0.901212,0.0100
59046.72000,1.4,0.905151,0.0100
59046.72000,1.5,0.910684,0.0100
59046.72000,1.6,0.901814,0.0100
59046.72000,1.7,0.907960,0.0100
59046.72000,1.8,0.918155,0.0100
59046.72000,1.9,0.905584,0.0100
59046.72000,2.0,0.904888,0.0100
59046.72000,2.1,0.886582,0.0100
59046.72000,2.2,0.875464,0.0100
59046.72000,2.3,0.905655,0.0100
59046.72000,2.4,0.900823,0.0100
59046.72000,2.5,0.896623,0.0100
59046.72000,2.6,0.904207,0.0100
59046.72000,2.7,0.901167,0.0100
59046.72000,2.8,0.913049,0.0100
59046.72000,2.9,0.902632,0.0100
59046.72000,3.0,0.894302,0.0100
59046.72000,3.1,0.911673,0.0100
59046.72000,3.2,0.899600,0.0100
59046.72000,3.3,0.907037,0.0100
59046.72000,3.4,0.896997,0.0100
59046.72000,3.5,0.895273,0.0100
59046.72000,3.6,0.902613,0.0100
59046.72000,3.7,0.901900,0.0100
59046.72000,3.8,0.906570,0.0100
59046.72000,3.9,0.899085,0.0100
59046.72000,4.0,0.883408,0.0100
59046.72000,4.1,0.897444,0.0100
59046.72000,4.2,0.909709,0.0100
59046.72000,4.3,0.898798,0.0100
59046.72000,4.4,0.899307,0.0100
59046.72000,4.5,0.911635,0.0100
59046.72000,4.6,0.894652,0.0100
59046.72000,4.7,0.886343,0.0100
59046.72000,4.8,0.900165,0.0100
59046.72000,4.9,0.896930,0.0100
59046.72000,5.0,0.892109,0.0100
59046.72000,5.1,0.900017,0.0100
59046.72000,5.2,0.906686,0.0100
59046.72000,5.3,0.901678,0.0100
59046.72000,5.4,0.904841,0.0100
59046.72000,5.5,0.919905,0.0100
59046.72000,5.6,0.898342,0.0100
59046.72000,5.7,0.904555,0.0100
59046.72000,5.8,0.896679,0.0100
59046.72000,5.9,0.893308,0.0100
59046.72000,6.0,0.895922,0.0100
59046.72000,6.1,0.896984,0.0100
59046.72000,6.2,0.905366,0.0100
59046.72000,6.3,0.925262,0.0100
59046.72000,6.4,0.894611,0.0100
59046.72000,6.5,0.897605,0.0100
59046.72000,6.6,0.901140,0.0100
59046.72000,6.7,0.905729,0.0100
59046.72000,6.8,0.904407,0.0100
59046.72000,6.9,0.914612,0.0100
